File X,File Y,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46
174,234,0.11973225,0.10064424999999999,0.09018425,0.08391975,0.0805305,0.07701224999999999,0.08194675000000001,0.11455175000000001,0.189603,0.25225575,0.27022925000000003,0.26133375,0.21328,0.1690695,0.1485875,0.136098,0.1147475,0.10521,0.09205275,0.07581025000000001,0.06468775,0.06263425,0.089671,0.262308,0.50090725,0.7005735,0.8180435,0.86551,0.88118925,0.8810344999999999,0.88511575,0.8854925,0.8891454999999999,0.8832092500000001,0.8779835,0.8866845000000001,0.88264625,0.884455,0.884356,0.89375475,0.8889845000000001,0.8961885,0.8847484999999999,0.878656,0.8749272499999999,0.87601375
175,234,0.12434324999999999,0.10054774999999999,0.09419075,0.0866365,0.08280850000000001,0.07888225,0.08447375,0.11776874999999999,0.19663724999999999,0.25804625,0.2768825,0.267823,0.22040825,0.17426075000000002,0.15481125,0.141235,0.11886425,0.10888675,0.095582,0.07831049999999999,0.066693,0.064326,0.0947375,0.2686795,0.5095395,0.709956,0.82429375,0.87222475,0.88629825,0.8881337499999999,0.89340225,0.8937582499999999,0.8945744999999999,0.8892869999999999,0.8954057499999999,0.88784675,0.89361575,0.8922235000000001,0.8941185,0.89953175,0.8920955,0.90072675,0.8912955,0.8943377499999999,0.88653125,0.88229075
161,235,0.11254275,0.092832,0.08487575,0.0800595,0.075069,0.070635,0.07436575,0.10642125000000001,0.181418,0.2418675,0.2620015,0.25176925,0.20462799999999998,0.162244,0.14287325,0.12974425,0.108295,0.09895575000000001,0.08787524999999999,0.07137175,0.059438250000000005,0.05813575,0.08616300000000002,0.2517625,0.4807615,0.66958825,0.7748904999999999,0.82195075,0.8339542499999999,0.84177375,0.8427742500000001,0.845367,0.8449479999999999,0.8416235,0.84239575,0.8434187499999999,0.844976,0.84540425,0.8515347499999999,0.848207,0.84685225,0.84716575,0.8465385000000001,0.8425609999999999,0.831687,0.83568225
162,235,0.12193375000000001,0.10399525,0.0921875,0.08661200000000001,0.08101799999999999,0.07739625,0.08162475000000001,0.11477625,0.19381125,0.25616675,0.27483525000000003,0.2692595,0.2191415,0.174101,0.15518825,0.1395005,0.117982,0.10712550000000001,0.09486325,0.078117,0.065602,0.062272499999999995,0.09361175,0.2683825,0.50469475,0.69652225,0.8034979999999999,0.8493662499999999,0.86267975,0.86723575,0.8686,0.870099,0.8673075,0.869984,0.867356,0.8710262500000001,0.8714235,0.8719574999999999,0.8707370000000001,0.87379275,0.86955125,0.8746505,0.8739647500000001,0.874041,0.86535925,0.8654595
163,235,0.11502649999999999,0.093813,0.086189,0.080671,0.07506125,0.07181925,0.07535700000000001,0.10924125,0.18470475,0.24445825,0.265465,0.255401,0.20783600000000002,0.16530075,0.14601550000000002,0.13199075,0.11106400000000001,0.101552,0.0894475,0.0735045,0.06160525,0.05888600000000001,0.08793775,0.253601,0.48221,0.6707265000000001,0.778585,0.8234297500000001,0.8358257499999999,0.8424450000000001,0.8418915,0.8455525000000002,0.8453434999999999,0.8462695,0.8382562499999999,0.8428585000000001,0.8448562499999999,0.84011625,0.844352,0.847376,0.8459059999999999,0.8460682500000001,0.84265325,0.8460155,0.8388454999999999,0.8335585
164,235,0.114995,0.09620125,0.08570699999999999,0.07904475,0.07596925,0.07292925,0.0757015,0.110327,0.1874765,0.25124975000000005,0.27002424999999997,0.2619635,0.21186275000000002,0.16748074999999998,0.14722149999999998,0.1333605,0.11053375,0.10211024999999999,0.0887305,0.0713745,0.059621499999999994,0.057396,0.08756975,0.25932325,0.49513125,0.68407825,0.796027,0.8472519999999999,0.8579145,0.86568075,0.866262,0.86691825,0.8606320000000001,0.8614397500000001,0.8638014999999999,0.859788,0.86032475,0.8625107499999999,0.86515975,0.8662989999999999,0.8684745,0.87016075,0.86737775,0.86803025,0.87099925,0.859177
165,235,0.11612875,0.09483950000000001,0.087581,0.0823675,0.0769045,0.07252575,0.07817675000000002,0.110929,0.18934225,0.24888625,0.27024375,0.260748,0.213155,0.16834625,0.1475525,0.13350925,0.11193175,0.10296374999999999,0.08995425000000001,0.07261524999999999,0.0605185,0.05870275,0.088899,0.258685,0.49576525000000005,0.68908025,0.8041200000000001,0.853565,0.8644689999999999,0.87005525,0.868077,0.873329,0.87345425,0.86595725,0.8679790000000001,0.8692945000000001,0.8676045,0.8692475,0.8698285,0.8696825,0.86751075,0.86759925,0.87031275,0.87872975,0.86361775,0.8686085
166,235,0.1146715,0.093028,0.0831275,0.08127625000000001,0.07513525,0.07139000000000001,0.07594200000000001,0.10869400000000001,0.18467574999999997,0.24568374999999998,0.26386224999999996,0.25768125,0.20850275,0.16439525,0.14515825,0.1319915,0.11070425,0.101029,0.08822450000000001,0.07243625,0.060337,0.0579495,0.08734325,0.2580875,0.49469874999999996,0.6954135,0.810784,0.8568669999999999,0.87229625,0.8773870000000001,0.878165,0.8806612500000001,0.88136075,0.8772975000000001,0.8734282500000001,0.87830975,0.880086,0.8773245000000001,0.88126575,0.88143325,0.88113525,0.8790115000000001,0.8835092499999999,0.8836225000000001,0.8749665,0.8776780000000001
167,235,0.1122275,0.093764,0.08569425,0.07948050000000001,0.07516724999999999,0.0699175,0.0759575,0.10715125,0.18331399999999998,0.2475805,0.26546299999999995,0.25823925000000003,0.21022,0.16518275,0.145872,0.1316735,0.11054125000000001,0.10123825,0.0883955,0.07226800000000001,0.06052525,0.05834575,0.08621000000000001,0.2587775,0.49994725,0.70068825,0.8236405,0.8742737500000001,0.88600175,0.892988,0.892968,0.8957525,0.893678,0.8905285000000001,0.89474975,0.89794825,0.8930985,0.89936925,0.8916897500000001,0.890428,0.8976667500000001,0.9017575,0.89587425,0.8909195,0.88901425,0.87992975
168,235,0.11266899999999999,0.0930025,0.087581,0.08115425000000001,0.07643875,0.0717345,0.0762735,0.10791974999999998,0.18474400000000002,0.24934825,0.26840850000000005,0.25959125000000005,0.21152275,0.16637675,0.1451605,0.13231125,0.11141000000000001,0.10207425,0.0891155,0.0729665,0.06107325,0.05871725,0.08714375,0.26133799999999996,0.50595525,0.71328925,0.83694725,0.89134475,0.9065949999999999,0.91510475,0.91365125,0.9145462499999999,0.9175385,0.9143347500000001,0.90967825,0.9118364999999999,0.9111225000000001,0.9175245000000001,0.9137235,0.9143287499999999,0.9135489999999999,0.9130067500000001,0.9206295,0.921354,0.91076825,0.908274
169,235,0.13151400000000002,0.11170125,0.10484774999999999,0.0958825,0.08999775000000002,0.0872415,0.09134625,0.12619875,0.2035925,0.26585275,0.28829550000000004,0.27848425,0.229581,0.18150950000000002,0.159333,0.1478885,0.12597324999999998,0.11552725,0.10358075,0.084687,0.07234475,0.07033125,0.1005925,0.27893175000000003,0.5301465,0.7442195,0.8627330000000001,0.9180867500000001,0.93694725,0.9371505,0.94242575,0.9425852499999999,0.9428195,0.94231775,0.943283,0.9427825000000001,0.94506925,0.9366035,0.94560925,0.9434215,0.9391010000000001,0.94915725,0.9446532499999999,0.9463105,0.9447690000000001,0.933576
170,235,0.13036725,0.110691,0.10543025,0.09859250000000001,0.09451075,0.09053625,0.09785350000000001,0.13077,0.20320725,0.26319175,0.28131575000000003,0.274387,0.228777,0.18592725,0.16625099999999998,0.15376275,0.1332745,0.12576325,0.11358075,0.0958785,0.0808795,0.076891,0.11014025000000001,0.2789235,0.5123657500000001,0.7013695000000001,0.8163882499999999,0.865721,0.87903175,0.8829239999999999,0.88491,0.89002675,0.886129,0.8869425,0.88171675,0.8871654999999999,0.88842325,0.8897205,0.89490725,0.8832135,0.8869495000000001,0.89588525,0.8916320000000001,0.8896085,0.884357,0.86826375
171,235,0.11349025,0.09256375,0.0830155,0.076905,0.072892,0.0706515,0.073821,0.10036025,0.16790875,0.22394175,0.24258875000000002,0.2367285,0.19119425,0.15203450000000002,0.13358450000000002,0.12171975000000002,0.102943,0.095472,0.0852545,0.07083974999999999,0.060538499999999995,0.05813575,0.08286175,0.237385,0.46269075,0.66307,0.78222075,0.83623175,0.8497975,0.858435,0.85531175,0.8575487500000001,0.8557775000000001,0.8539045000000001,0.851517,0.85359575,0.85564775,0.85260725,0.8541765,0.8553642499999999,0.85091725,0.854429,0.8597539999999999,0.85809925,0.84094425,0.8499392499999999
172,235,0.12054499999999999,0.09805625,0.087007,0.080667,0.075142,0.07223450000000001,0.07697475000000001,0.10353825,0.17422749999999998,0.23097574999999998,0.24917175000000003,0.2417735,0.195837,0.15511000000000003,0.13544,0.12291625,0.10276975,0.094951,0.08384125,0.0699675,0.05960975,0.0592605,0.08264275,0.24210125000000002,0.4734605,0.6774755,0.7984305,0.8444927499999999,0.85856375,0.8687087499999999,0.86499025,0.8690690000000001,0.8700275,0.86731075,0.8636645,0.8646932500000001,0.8685025000000001,0.87114325,0.86775325,0.8697755,0.86661275,0.8699819999999999,0.8726145,0.87248025,0.86737725,0.8571464999999999
173,235,0.11715674999999999,0.10054325,0.090898,0.086611,0.08056475,0.07739675,0.08133000000000001,0.11216175,0.18682549999999998,0.24715725,0.26522,0.25681325,0.20992049999999998,0.1663605,0.14740025,0.13389774999999998,0.11332149999999999,0.10432050000000001,0.09189199999999999,0.07653475,0.06397025,0.062264,0.09104825,0.25725175,0.49342625,0.68845325,0.8071902500000001,0.85230675,0.86834325,0.8708597499999999,0.8717925,0.8754919999999999,0.877046,0.87275025,0.87343225,0.8682355,0.8727639999999999,0.8739264999999999,0.86978,0.87306825,0.87605625,0.8744402499999999,0.8692845,0.8818670000000001,0.86907775,0.8660115
174,235,0.1169545,0.0953295,0.0882975,0.081737,0.07785575,0.07214175,0.07788300000000001,0.11037175,0.18490649999999997,0.2456625,0.26440725,0.25651925,0.20693875,0.16565800000000003,0.145819,0.13164774999999998,0.1105845,0.10172675,0.08855850000000001,0.07261775,0.061972,0.0592645,0.08771825,0.25340875,0.49154349999999997,0.6891922500000001,0.80383725,0.852305,0.871977,0.86854075,0.8733869999999999,0.878479,0.87470175,0.8727765000000001,0.867239,0.874336,0.8733605,0.8735072500000001,0.8782415,0.87391,0.874382,0.877027,0.879568,0.879053,0.86734775,0.87089825
175,235,0.11939825000000001,0.1014405,0.0909385,0.084477,0.08236625,0.07774325,0.0813145,0.11405225,0.18848025000000002,0.24846125,0.26666125,0.259361,0.21222649999999998,0.16692325000000002,0.147719,0.133703,0.113487,0.10348625,0.0906875,0.0745835,0.0647015,0.06301699999999999,0.090448,0.2599635,0.500811,0.70545675,0.8278810000000001,0.87709625,0.8895535000000001,0.893067,0.8949717500000001,0.9002622499999999,0.8952647499999999,0.89581975,0.8948262499999999,0.89289075,0.89622375,0.897078,0.8986255,0.897092,0.899326,0.8984245000000001,0.90100375,0.8990969999999999,0.8885607499999999,0.8915474999999999
161,236,0.11613775000000001,0.095322,0.087543,0.081225,0.0769045,0.07441875,0.076866,0.10906724999999999,0.18379299999999998,0.24441775000000002,0.26219625,0.251774,0.2057485,0.16349550000000002,0.1454705,0.13214125,0.1100255,0.10243999999999999,0.08997125,0.07297000000000001,0.061434749999999996,0.059644249999999996,0.08772750000000001,0.254401,0.47883025,0.66525675,0.7687762499999999,0.8154135,0.82663425,0.8335515,0.8347305,0.837989,0.8391065,0.829323,0.8398227500000001,0.83428775,0.8332405,0.8385405,0.8400445,0.8319837499999999,0.8319285,0.83689925,0.8398937500000001,0.84257125,0.84103025,0.8337617500000001
162,236,0.12425125,0.10476425,0.09411225,0.08719375,0.08369425,0.078135,0.083453,0.11799275000000001,0.19736525,0.26020475,0.27682725,0.26849350000000005,0.2210005,0.1760595,0.15605125000000003,0.14258225000000002,0.12057525,0.11113224999999999,0.0980075,0.08042975,0.066509,0.06359075,0.0947745,0.27101625,0.50384875,0.690156,0.7983605,0.843712,0.8554927499999999,0.86230325,0.863376,0.8615175,0.8631215,0.8612614999999999,0.86333675,0.8625115,0.8677082500000001,0.8701002499999999,0.86766825,0.86546675,0.87130475,0.8712505,0.8753815,0.86613775,0.85452225,0.8605090000000001
163,236,0.11997775,0.09802925,0.0895465,0.08394549999999999,0.0783135,0.0758845,0.07908425,0.11089774999999999,0.18772524999999998,0.24762599999999999,0.26847675000000004,0.261193,0.21435675,0.17067925,0.1510345,0.13695549999999998,0.11626475,0.10642800000000001,0.09451274999999999,0.07793725,0.0641475,0.0613275,0.09223124999999999,0.262293,0.490961,0.67530125,0.7841779999999999,0.825787,0.8394672500000001,0.840613,0.84462675,0.84948675,0.8483002500000001,0.8431549999999999,0.84849825,0.8484605,0.84858375,0.84692625,0.84963675,0.853496,0.8496635,0.85060375,0.85874425,0.85986725,0.8503462500000001,0.85008575
164,236,0.1183435,0.0990835,0.08640775,0.08171175,0.076455,0.07244175,0.07757275,0.11085025,0.1870385,0.24824775,0.26843975000000003,0.26041549999999997,0.21445325,0.16819225000000002,0.14775325,0.13404549999999998,0.11191475000000001,0.1031555,0.0901295,0.0733265,0.06108575000000001,0.058147500000000005,0.0883505,0.25973375,0.49361575,0.682201,0.7916335000000001,0.8361495000000001,0.84904675,0.8509227500000001,0.8567775,0.8560384999999999,0.8556819999999999,0.85370075,0.8577794999999999,0.8518399999999999,0.85786825,0.8520655,0.85483275,0.85844575,0.863779,0.8565045,0.8578057499999999,0.8569914999999999,0.8543412499999999,0.86189875
165,236,0.11770974999999999,0.09630575000000001,0.08493999999999999,0.081737,0.07734625,0.07249325000000001,0.07882,0.109809,0.18775475,0.24928575,0.26647075,0.25787675,0.21185174999999998,0.1676305,0.14737075,0.13402324999999998,0.1119335,0.10296350000000001,0.0904795,0.07350175,0.061425499999999994,0.05832525,0.088123,0.258857,0.48852550000000006,0.678408,0.7859915,0.83124575,0.84681575,0.84944575,0.850455,0.8533949999999999,0.851931,0.8511972499999999,0.8511850000000001,0.84850425,0.852842,0.85222625,0.852473,0.8560344999999999,0.8508169999999999,0.8540835,0.8573835,0.85330675,0.86485175,0.85435175
166,236,0.1124355,0.091235,0.08313024999999999,0.07904475,0.07466975,0.0687445,0.07598575,0.10816299999999998,0.1839885,0.24548025,0.26303774999999996,0.25479475,0.20682575,0.1647595,0.145149,0.130109,0.109832,0.09963649999999999,0.08787400000000001,0.07030275,0.05961625,0.05720025,0.0852045,0.256233,0.48768424999999993,0.68182,0.7967425000000001,0.841862,0.8569177499999999,0.861143,0.86287425,0.8686697499999999,0.8659844999999999,0.85945675,0.8637335,0.85742875,0.8608939999999999,0.85968125,0.8640455,0.8586315000000001,0.86381375,0.8715905,0.8649445,0.86499825,0.8644094999999999,0.866251
167,236,0.11487925,0.09382599999999999,0.08565624999999999,0.08006325,0.07565374999999999,0.0710215,0.075929,0.10897725,0.18635924999999998,0.24976824999999997,0.268665,0.2615115,0.21225225,0.166602,0.14759899999999998,0.131845,0.11123825000000001,0.10176275,0.08944525,0.0715635,0.06034425,0.0579735,0.08719325,0.26101599999999997,0.5009907499999999,0.7014092500000001,0.815138,0.865469,0.879842,0.88326775,0.885586,0.8909557499999999,0.8906974999999999,0.88320725,0.8841269999999999,0.88115225,0.885809,0.88489875,0.884356,0.8894647499999999,0.8861485,0.88919175,0.88992475,0.89025675,0.8782495,0.8662525
168,236,0.11254275,0.09383425,0.08562975,0.08013675,0.07513449999999999,0.07064775000000001,0.07659650000000001,0.10924425000000001,0.1870965,0.251455,0.26884250000000004,0.2607525,0.21207525,0.1681725,0.14705725000000003,0.13265325,0.11158375000000001,0.10155249999999999,0.09016425,0.07243400000000001,0.06034475,0.0574065,0.0871455,0.262553,0.50807775,0.7085375,0.8276985000000001,0.87821275,0.89393975,0.900698,0.9042255,0.90313225,0.9039867500000001,0.9005767499999999,0.902504,0.9000644999999999,0.90437775,0.9006045,0.9062785,0.90592225,0.90185625,0.90661775,0.90889275,0.9090005000000001,0.9051977499999999,0.9010012500000001
169,236,0.12793375,0.10563825,0.09828400000000001,0.0888935,0.085509,0.0808975,0.0847805,0.12090424999999999,0.19823225,0.263262,0.282083,0.273856,0.22361925,0.17702275,0.1570925,0.1425825,0.12146699999999999,0.1101245,0.09921325,0.08113625,0.06852425,0.06543725,0.0955395,0.27529525,0.5275835,0.7360457499999999,0.857652,0.9086995,0.92430175,0.928284,0.93018825,0.93123,0.93337125,0.9325795,0.9311585,0.938251,0.93383475,0.93251725,0.9372117499999999,0.9358992499999998,0.935171,0.941375,0.94027975,0.9357374999999999,0.9237474999999999,0.9259697499999999
170,236,0.13290275000000001,0.1144085,0.10792824999999999,0.10128325,0.09583775,0.09247975,0.09882925,0.133937,0.20877450000000003,0.27173175,0.28856350000000003,0.28168375,0.2347375,0.18898625000000002,0.1686765,0.1549595,0.13275825,0.1257625,0.11305575000000001,0.09427575,0.080161,0.0767005,0.11014675,0.285225,0.52347475,0.72165725,0.8364502500000001,0.8869295,0.90032575,0.9077189999999999,0.9080509999999999,0.90834525,0.911878,0.90382825,0.90620125,0.90509675,0.9037065,0.90873,0.9056255,0.9029815,0.9144205000000001,0.9140375,0.9100145,0.9055335,0.906867,0.909593
171,236,0.1170705,0.0953295,0.08823025,0.082292,0.0769425,0.07627724999999999,0.07969899999999999,0.1101945,0.1777645,0.23182675000000003,0.25083425000000004,0.2444,0.20048500000000002,0.16101375,0.14361625,0.13199175000000002,0.11438399999999999,0.1071445,0.09626275,0.081317,0.06889825000000001,0.06526425,0.09319025,0.24970799999999999,0.4677285,0.658182,0.7703435000000001,0.81702675,0.83419025,0.8396892499999999,0.8397374999999999,0.8395047499999999,0.83914225,0.835728,0.8373025000000001,0.83513075,0.8418604999999999,0.841226,0.83753225,0.838974,0.8410234999999999,0.838344,0.8479655,0.8397724999999999,0.8391752499999999,0.83354
172,236,0.11128874999999999,0.09371475,0.0816405,0.07680775000000001,0.07204275,0.06846775000000001,0.07285799999999999,0.10246625000000001,0.1727535,0.22927199999999998,0.248363,0.24024075,0.194355,0.15349275,0.13544075000000003,0.1224025,0.10432875,0.09582225,0.08296975000000001,0.06783,0.05742175000000001,0.05551575,0.08187275,0.241096,0.47046875,0.6672,0.7873065000000001,0.8348945000000001,0.8527152499999999,0.8527022499999999,0.85583425,0.8604404999999999,0.85586725,0.85358325,0.854468,0.8567995,0.85652575,0.85577225,0.8554344999999999,0.85599425,0.85801575,0.855698,0.8635642499999999,0.86199375,0.8519292500000001,0.8474035
173,236,0.11486324999999999,0.0953735,0.087581,0.08275425,0.07693625,0.07287725,0.07725125,0.10847475,0.17960625,0.23929150000000002,0.2567645,0.2500825,0.203036,0.16009525,0.13944225,0.12824750000000001,0.107948,0.09944525,0.08769875,0.071031,0.060330499999999995,0.0592695,0.08618,0.24976900000000002,0.48365099999999994,0.6825337499999999,0.79941975,0.8473425000000001,0.8629005,0.8670487499999999,0.8659702499999999,0.8708515,0.86699175,0.86637275,0.86727275,0.8648302500000001,0.8666360000000001,0.86378625,0.868461,0.8690960000000001,0.86824975,0.87105475,0.8731755,0.878942,0.86302625,0.85905925
174,236,0.11487925,0.0953295,0.08565624999999999,0.08118025000000001,0.07369775,0.07103825,0.0747565,0.10348675,0.1755965,0.2335275,0.25338475,0.24498625,0.19781825,0.15471,0.13700275,0.12445699999999998,0.1024385,0.09562925,0.08436625,0.068888,0.0594235,0.057193249999999994,0.08265575,0.2428965,0.47834449999999995,0.67989425,0.7972487500000001,0.8473547499999999,0.86612775,0.8657922499999999,0.8694185,0.87014025,0.873409,0.8630037500000001,0.8678455,0.86928,0.86663875,0.8699392499999999,0.8721005000000001,0.87224475,0.87433975,0.873675,0.8731847500000001,0.8787737499999999,0.86193425,0.8647357499999999
175,236,0.1266605,0.10407125,0.09543974999999999,0.0866365,0.08327325,0.0774155,0.08007225,0.110151,0.180109,0.23952025000000002,0.2598555,0.250713,0.20421725000000002,0.16026800000000002,0.14253075,0.128052,0.1081235,0.09930575,0.08754300000000001,0.07298475,0.0632515,0.062078,0.08711875,0.25004425,0.488666,0.6977157500000001,0.81799875,0.8715055,0.88687475,0.891195,0.8910024999999999,0.89745725,0.892484,0.8929135,0.88917,0.8929024999999999,0.889974,0.8902917499999999,0.895018,0.8909245,0.8970262499999999,0.89415725,0.8964905,0.89636425,0.89085675,0.8848435
161,237,0.11580800000000001,0.0963595,0.0895845,0.0818325,0.076418,0.07205425000000001,0.07819100000000001,0.10882775,0.1816725,0.2399245,0.25719125,0.248887,0.20407124999999998,0.16189075,0.14322,0.13042900000000002,0.1100215,0.10104625,0.088573,0.07243625,0.06035,0.05907225,0.0890945,0.249743,0.47002950000000004,0.654972,0.7579685,0.80409575,0.81653475,0.81932175,0.8194575,0.8214472499999999,0.82722425,0.821804,0.82511175,0.8175202500000001,0.8209537499999999,0.82966275,0.8296792500000001,0.8190945000000001,0.8213355,0.8210125,0.823709,0.8257680000000001,0.82161375,0.8127814999999999
162,237,0.11960624999999998,0.1015085,0.0921875,0.08496325,0.081946,0.0769965,0.08063275,0.11640075,0.19103900000000001,0.25378875,0.27301675000000003,0.2646275,0.21746549999999998,0.17339125,0.15327875,0.138133,0.11762725,0.10712550000000001,0.09590725,0.07722949999999999,0.06469825000000001,0.06228,0.093412,0.26412025,0.49530674999999996,0.6828575,0.7959565,0.83803125,0.847567,0.855825,0.85989775,0.86107475,0.860182,0.8617665000000001,0.85715275,0.866608,0.86084875,0.8672599999999999,0.86310725,0.86719375,0.86146625,0.86651525,0.8677692499999999,0.87573,0.8620997499999999,0.86342275
163,237,0.12555824999999998,0.10347875,0.0948285,0.08993425,0.083338,0.080022,0.0853255,0.119882,0.1984935,0.26173674999999996,0.28110175,0.27348724999999996,0.22514550000000003,0.17859225,0.15811675000000003,0.14448925,0.12337100000000001,0.11304875,0.09957875000000001,0.08149675,0.068328,0.065454,0.09748525,0.27485725,0.5097235,0.7011784999999999,0.8136724999999999,0.86288175,0.875038,0.87615325,0.8792110000000001,0.88304775,0.8841412499999999,0.88022975,0.883747,0.882171,0.880833,0.8896392500000001,0.8827592500000001,0.89635225,0.89218875,0.89257875,0.89158075,0.88648175,0.882505,0.8803390000000001
164,237,0.11973225,0.101371,0.09163,0.08602925,0.07789199999999999,0.07664449999999999,0.08037975,0.117462,0.19450075,0.25977675,0.27705375,0.2696455,0.22097250000000002,0.17592,0.155186,0.14226275,0.11884225000000001,0.10942825,0.09694175,0.0781185,0.06489724999999999,0.06246475,0.09417700000000001,0.26947224999999997,0.50214925,0.689735,0.803296,0.85035975,0.8647754999999999,0.8647625,0.8679345,0.87089275,0.871332,0.870584,0.87303175,0.8681357500000001,0.87140375,0.8693652500000001,0.8706995,0.8722920000000001,0.87826725,0.8779837500000001,0.87435975,0.86759275,0.86509075,0.87112
165,237,0.118654,0.0990565,0.09154975000000001,0.0870725,0.079646,0.07552225,0.08220025,0.115104,0.19100075,0.2563765,0.27509125,0.26709375,0.21984399999999998,0.17516700000000002,0.15411975,0.1415545,0.11868625000000001,0.10784099999999999,0.09589475,0.07705725,0.065607,0.063012,0.09396425,0.2686035,0.4996105,0.6884317499999999,0.79590025,0.84502425,0.85444275,0.8596385,0.8656870000000001,0.8626929999999999,0.863595,0.8616602499999999,0.85811175,0.86360875,0.8615505,0.8630895000000001,0.8639997500000001,0.867233,0.87226975,0.8655745,0.87312375,0.8650205,0.8570472499999999,0.86132075
166,237,0.112354,0.09206275,0.085732,0.07901975,0.07506750000000001,0.07143875,0.07658525,0.1089705,0.183538,0.24567575,0.26588025,0.25652549999999996,0.21128724999999998,0.16566825,0.14584375000000002,0.1337035,0.11122299999999999,0.10294425,0.08997174999999999,0.07350200000000001,0.061423,0.058886,0.08851325000000002,0.25847425,0.48425074999999995,0.67332125,0.7826945000000001,0.82663575,0.84346675,0.843391,0.8507819999999999,0.8512187499999999,0.8482114999999999,0.8402765,0.8484835,0.849506,0.853587,0.8493850000000001,0.845738,0.8472894999999999,0.8457189999999999,0.8598727500000001,0.85422675,0.8510597499999999,0.8486994999999999,0.84505125
167,237,0.11454525,0.09467300000000001,0.08643725,0.08008825,0.07339625000000001,0.07065325,0.0759575,0.10822075,0.1828515,0.246505,0.2668645,0.25844649999999997,0.20891975,0.16446775000000002,0.14448650000000002,0.13098925,0.109336,0.1008905,0.08682825000000001,0.071205,0.0588935,0.057218250000000005,0.08581875,0.25714750000000003,0.491617,0.68478525,0.79648125,0.84959275,0.8621817500000001,0.8679045000000001,0.8659445,0.86800475,0.8713347499999999,0.8635327500000001,0.869815,0.86751575,0.86344875,0.86720875,0.8646212500000001,0.867912,0.86523775,0.8647147500000001,0.86659175,0.8754215,0.8612925,0.863622
168,237,0.11499100000000001,0.09557249999999999,0.0862675,0.07948050000000001,0.07608575,0.07139925,0.07593775,0.109544,0.18541975,0.24827275,0.2689945,0.26038849999999997,0.2117,0.165479,0.14653024999999997,0.13196924999999998,0.11020225,0.10120225000000001,0.08823975,0.07190150000000001,0.059792250000000005,0.05683725,0.08792775,0.26070475,0.49737975,0.69958225,0.8134572499999999,0.8685305,0.8790882500000001,0.88585275,0.889365,0.8896577499999999,0.8919299999999999,0.89007275,0.88774175,0.88641325,0.8893027499999999,0.894467,0.8901982500000001,0.89045075,0.8920612499999999,0.8940585000000001,0.8940075,0.9055415,0.88854125,0.8892835
169,237,0.12319649999999999,0.1037795,0.094925,0.08671,0.08190149999999999,0.07893375,0.08318800000000001,0.11642375,0.194009,0.26030074999999997,0.28005575,0.27060474999999995,0.22175025,0.1748775,0.1537975,0.13967200000000002,0.11834725000000001,0.10873150000000001,0.09624600000000001,0.07865024999999999,0.06506925000000001,0.0632065,0.09359100000000001,0.27005175,0.5164715,0.7237655000000001,0.84176225,0.8971155000000001,0.91537625,0.9168430000000001,0.91917625,0.9197202499999999,0.9242144999999999,0.91761875,0.9214645,0.9185300000000001,0.9196945000000001,0.9235145,0.9229747500000001,0.9203967500000001,0.924343,0.92761225,0.92584125,0.9339365,0.91642125,0.91646525
170,237,0.137422,0.11317775,0.108566,0.10014725,0.09592500000000001,0.09167349999999999,0.0978675,0.13361125000000001,0.21109575000000003,0.2744745,0.293354,0.28475025000000004,0.2354875,0.19006699999999999,0.17005625,0.15547175,0.13345125,0.1248925,0.10990975,0.09267475,0.078341,0.072951,0.10724075000000001,0.28766899999999995,0.5294295,0.7350909999999999,0.84799325,0.8978202499999999,0.9148347499999999,0.9240444999999999,0.91879225,0.92462675,0.9230692500000001,0.91860575,0.919892,0.9202717499999999,0.9216730000000001,0.9280390000000001,0.9283657500000001,0.9235070000000001,0.92844075,0.9240575,0.92684425,0.9275995000000001,0.908805,0.9075439999999999
171,237,0.12112125,0.10052375,0.09415,0.087729,0.082386,0.08076124999999999,0.0869315,0.11783725,0.18621,0.242506,0.26046624999999995,0.2536305,0.21147325,0.169984,0.15279099999999998,0.14089475,0.122007,0.11480925,0.10237974999999999,0.08646525,0.07271725,0.07014000000000001,0.10215174999999999,0.25840975,0.47686825,0.6561319999999999,0.77202025,0.8144815000000001,0.82996625,0.8347874999999999,0.8367512500000001,0.83683925,0.83914075,0.83342125,0.8341290000000001,0.8374527500000001,0.83874925,0.8356475,0.8382545,0.84318775,0.83798975,0.8429965,0.8463145000000001,0.83955375,0.831415,0.838676
172,237,0.107824,0.08758,0.0778555,0.0724885,0.06708625,0.06280825000000001,0.06690925,0.09553800000000001,0.16508375,0.22369649999999996,0.24054075000000003,0.2340835,0.18858275,0.14648624999999998,0.128867,0.1170955,0.09687449999999999,0.08850350000000001,0.07737775,0.06179599999999999,0.053789000000000003,0.05233025,0.0762225,0.23461774999999999,0.4644627499999999,0.66720225,0.78733175,0.8352225,0.8510409999999999,0.8578215,0.85924925,0.8592737500000001,0.8612630000000001,0.8549627499999999,0.8549329999999999,0.8586075000000001,0.85656925,0.851417,0.857883,0.85628025,0.8566805,0.85666375,0.8661715,0.8647665,0.85673725,0.84090375
